article,available_sizes,beautyDiscount,brandName,brand_route,brand_title,colection,discount,discountId,hasVariantPrice,id,image,image_count,images,item,line,mannequins,maxPrice,maxPriceOld,minPrice,minPriceOld,model,monoBrand,newIn,outfit,price,priceInStore,priceOld,route,season,sizeTable_name,sizeTable_show,sizeTable_title,title,variant_count,warehouse
1927,38,,Etro,/az/brands/etro,Etro,wom,20,,False,182718,182718-1465c5ecf357fee2fc8fc5b9f551fe1c.jpg,6,"182718-1465c5ecf357fee2fc8fc5b9f551fe1c.jpg, 182718-7ee2efa7f3777f985fb994455838a6ae.jpg, 182718-c33b2a3cc92289af674f4b5f8acd595c.jpg, 182718-b8b09832d7fd8d180aa3012d98060725.jpg, 182718-1ebd031a50df134ffa6a36819415b8c5.jpg, 182718-06c1dc940a15271ff52a75f1d26abb7e.jpg",top,RTW,,404.8,506,404.8,506,12469,False,False,182718-7ee2efa7f3777f985fb994455838a6ae.jpg,404.8,False,506,/az/products/kristallarla-bezedilmis-top-182718,2023,it,False,IT,Kristallarla bəzədilmiş top,1,Premium
D1WZG,"25, 27, 29",,Patrizia Pepe,/az/brands/patrizia-pepe,Patrizia Pepe,wom,20,,False,182716,182716-c907a3e538ad4c592ed81a4c81537392.jpg,5,"182716-c907a3e538ad4c592ed81a4c81537392.jpg, 182716-1d3ab2c4e366852f63334a7872ad1d04.jpg, 182716-4c3a63a48c8f3234f75af73d72cf6c31.jpg, 182716-3f97547daebd38632af030eafc454a1b.jpg, 182716-ca45ba02b2677a6c1ac198470a23f904.jpg",jeans,RTW,,166.4,208,166.4,208,8P0419,False,False,182716-1d3ab2c4e366852f63334a7872ad1d04.jpg,166.4,False,208,/az/products/kemer-detalli-denim-salvar-182716,2022,denim,True,DENIM,Kəmər detallı denim şalvar,3,Premium
1A00572,"38, 40, 42",,Versace,/az/brands/versace,Versace,wom,20,,False,182712,182712-0aae66cb049503d895ab785ddb925a5e.jpg,4,"182712-0aae66cb049503d895ab785ddb925a5e.jpg, 182712-0dd55380763f811136cfc2d327f58009.jpg, 182712-c05b17c2fe6a077e1c1d9d3cd869ff54.jpg, 182712-80bca02168737e5a118296f8604c66ad.jpg",dress,RTW,,855.2,1069,855.2,1069,1008636,False,False,182712-0dd55380763f811136cfc2d327f58009.jpg,855.2,False,1069,/az/products/buzmeli-dizaynli-mini-don-182712,2023,it,False,IT,Büzməli dizaynlı mini don,3,Premium
WF550,"XS, L, XL",,Guess,/az/brands/guess,GUESS,wom,20,,False,182710,182710-5f0915c9e3d6ae9c19ad924f51ae2e2f.jpg,2,"182710-5f0915c9e3d6ae9c19ad924f51ae2e2f.jpg, 182710-77ff166268e3d6c193372e6d545c398f.jpg",pants,RTW,,88,110,88,110,W3RB08,False,False,182710-77ff166268e3d6c193372e6d545c398f.jpg,88,False,110,/az/products/guess-dar-bicimli-salvar-182710,2023,xl,False,XL,Dar biçimli şalvar,3,Premium
PA0336,"36, 40",,Mugler,/az/brands/mugler,Mugler,wom,20,,False,182709,182709-2adb7a94e35f76becf80e73b9b52a9be.jpg,5,"182709-2adb7a94e35f76becf80e73b9b52a9be.jpg, 182709-709371f670ac4f66bc46e85c6caa33b7.jpg, 182709-a3a7466adbe5660a3e9357871ade4a59.jpg, 182709-61fdc6098b7863872cdee2a136f9ccbb.jpg, 182709-d9641ce4760971210ec929082a7b528c.jpg",trousers,RTW,,372.8,466,372.8,466,22W3PA0336699,False,False,182709-709371f670ac4f66bc46e85c6caa33b7.jpg,372.8,False,466,/az/products/hundurbel-zolaqli-detalli-leggins-182709,2023,it,False,IT,Hündürbel zolaqlı detallı leggins,2,Premium
1,S,,Monse,/az/brands/monse,Monse,wom,20,,False,182706,182706-1529bf5e0b08547215d87c5ca058c74c.jpg,4,"182706-1529bf5e0b08547215d87c5ca058c74c.jpg, 182706-6cac9150b53286e71c4edd13c7c495c1.jpg, 182706-08a028043d4c50a523bd1fd74619d2e6.jpg, 182706-6a77582b5b7950032bfc7857eca00ab3.jpg",top,RTW,,198.4,248,198.4,248,MR230531VPR,False,False,182706-6cac9150b53286e71c4edd13c7c495c1.jpg,198.4,False,248,/az/products/loqo-ile-idman-uslublu-top-182706,2023,xl,False,XL,Loqo ilə idman üslublu top,1,Premium
AJBEZ,44,,Giorgio Armani,/az/brands/giorgioarmani,Giorgio Armani,wom,20,,False,182699,182699-9d43a5469bcffd95c8fa3af977922eb8.jpg,4,"182699-9d43a5469bcffd95c8fa3af977922eb8.jpg, 182699-79b2fbcdbf24e4cd5aef94759d3d344e.jpg, 182699-fc5760fbedb10a6b04b90ab767c3d60e.jpg, 182699-3f7b3fa886bc1e529ea55ca3648501d0.jpg",dress,RTW,,1110,1110,1110,1110,3RAA62,False,False,182699-79b2fbcdbf24e4cd5aef94759d3d344e.jpg,1110,False,1110,/az/products/buzmeli-maksi-don-182699,2023,it,False,IT,Büzməli maksi don,1,Premium
1,38,,Oscar de la Renta,/az/brands/oscardelarenta,Oscar de la Renta,,30,,False,182698,182698-bbff8e0dfae60f559f919ac92de310ef.jpg,5,"182698-bbff8e0dfae60f559f919ac92de310ef.jpg, 182698-c04739be83abe8276c97ef9bca7b41d6.jpg, 182698-3d5918cb0e1db2c18a8c380a2cb10534.jpg, 182698-9cd38bcafc52221ff2d31648ae0e3aec.jpg, 182698-9bac123d302986e5497777746d023040.jpg",dress,Main,,885.5,1265,885.5,1265,20SN265DSW,False,False,182698-c04739be83abe8276c97ef9bca7b41d6.jpg,885.5,False,1265,/az/products/tekciyinli-volanli-midi-don-182698,2021,it,False,IT,Təkçiyinli volanlı midi don,1,Premium
1,"S, M",,Materiel,/az/brands/materiel,Materiel,wom,20,,False,182686,182686-fc61d3cdc2e30b25212f41f43980a77f.jpg,6,"182686-fc61d3cdc2e30b25212f41f43980a77f.jpg, 182686-86a9f6e5931443003f25752e22648b43.jpg, 182686-651203fdd23a3468d61b5ff731916e7d.jpg, 182686-9f68eec34d11f0b9e9f597623fb746b9.jpg, 182686-fca659a4fbbee41ff0d1b7f6c9d7ff50.jpg, 182686-3d2d15eb64ef3079b329c1ab22fa1ac6.jpg",skirt,RTW,,325.6,407,325.6,407,MRE23N1692SKDEP,False,False,182686-86a9f6e5931443003f25752e22648b43.jpg,325.6,False,407,/az/products/yuksek-belli-velvet-etek-182686,2023,xl,False,XL,Yüksək belli velvet ətək,2,Premium
1,38,,Joseph,/az/brands/joseph,Joseph,wom,20,,False,182679,182679-ad16f421e618c554a112aa6de3312e7b.jpg,5,"182679-ad16f421e618c554a112aa6de3312e7b.jpg, 182679-bcde8064ede13175306c011a3d068dff.jpg, 182679-5b1a75a63ab4e2e1644429ab4e584c68.jpg, 182679-52488d57d21c594149ef07897bc0f7ee.jpg, 182679-4a0179943c027c27e4f823b874a4ea5e.jpg",blouse,RTW,,304,380,304,380,JF006488,False,False,182679-bcde8064ede13175306c011a3d068dff.jpg,304,False,380,/az/products/alberta-ipek-polo-koynek-182679,2023,it,False,IT,Alberta ipək polo köynək,1,Premium
J015,"II, III",,Patrizia Pepe,/az/brands/patrizia-pepe,Patrizia Pepe,wom,20,,False,182669,182669-abb29a3c37a9100b7f596dab6bc4ca45.jpg,5,"182669-abb29a3c37a9100b7f596dab6bc4ca45.jpg, 182669-0f02e783f0a8beee977d2faf64040d31.jpg, 182669-e4f112ed16fa6154586c93b411e9cb0a.jpg, 182669-7f8c648bee073371bd159b2c2a371169.jpg, 182669-a878bb2c2f3285ce806b14f03b35c28e.jpg",top,RTW,,114.4,143,114.4,143,8M1401,False,False,182669-0f02e783f0a8beee977d2faf64040d31.jpg,114.4,False,143,/az/products/buzmeli-detalli-top-182669,2022,it,False,IT,Büzməli detallı top,2,Premium
K4JZ0,M,,Guess,/az/brands/guess,GUESS,wom,20,,False,182658,182658-3dcc80c8e23ad972e617c2e10241f76f.jpg,4,"182658-3dcc80c8e23ad972e617c2e10241f76f.jpg, 182658-0d57cf96c83290cd0f3ca2198ee8804c.jpg, 182658-5b443db0c0eaa9dd5b6718b53563b16b.jpg, 182658-f26a720d3873021f6c39d3a6614ed2d7.jpg",dress,RTW,,80,100,80,100,W3RK61,False,False,182658-0d57cf96c83290cd0f3ca2198ee8804c.jpg,80,False,100,/az/products/fausta-donu-182658,2023,xl,False,XL,Fausta donu,1,Premium
WF5C2,XS,,Guess,/az/brands/guess,GUESS,wom,0,,False,182651,182651-6f7205fca052a91f74400ee97c4fbc05.jpg,5,"182651-6f7205fca052a91f74400ee97c4fbc05.jpg, 182651-9b9d8aae2f1136e2d6a19c748979eb5d.jpg, 182651-48b1f4d79892fa90ed3e72681c425f1a.jpg, 182651-ead690bbf1f46eaf1646052225d68d9b.jpg, 182651-4440a507da1a6f190337b43fcfd711ae.jpg",outwear,RTW,,113,0,113,0,W3RN53,False,False,182651-9b9d8aae2f1136e2d6a19c748979eb5d.jpg,113,False,0,/az/products/guess-ginger-jilet-182651,2023,xl,False,XL,Ginger jilet,1,StockPremium
1,S,,I.D.Sarrieri,/az/brands/idsarrieri,I.D.Sarrieri,,30,,False,182636,182636-cc6160cc8dfb9b4b6f53f923f0a165e2.jpg,2,"182636-cc6160cc8dfb9b4b6f53f923f0a165e2.jpg, 182636-06c4e2da74afb0e34071d1db0ba6ad5c.jpg",brief,Lingerie SS,,103.6,148,103.6,148,J5835,False,False,182636-06c4e2da74afb0e34071d1db0ba6ad5c.jpg,103.6,False,148,/az/products/gupurlu-dizaynli-tumanlar-182636,2021,xl,False,XL,Güpürlü dizaynlı tumanlar,1,Premium
1A06539,42,,Versace,/az/brands/versace,Versace,wom,20,,False,182634,182634-83c35661714c7aa4b486abf83f32de69.jpg,5,"182634-83c35661714c7aa4b486abf83f32de69.jpg, 182634-5fa85cbbd61c6f7f90caee83fbd97467.jpg, 182634-c6f7269aa46581c8ee34bdd05c0e5572.jpg, 182634-f7637df25c6961413e8753834291e807.jpg, 182634-0b68656b0bfbc8f09667eac65223413f.jpg",shirt,RTW,,912,1140,912,1140,1008795,False,False,182634-5fa85cbbd61c6f7f90caee83fbd97467.jpg,912,False,1140,/az/products/printli-ipek-bluz-182634,2023,it,False,IT,Printli ipək bluz,1,Premium
662,S,,Chloe,/az/brands/chloe,Chloe,wom,20,,False,182608,182608-85c0b6cc2f1a40a528600cbf58363b1e.jpg,5,"182608-85c0b6cc2f1a40a528600cbf58363b1e.jpg, 182608-b9d1c3273d07b7cfb1860ae5a60ea5a4.jpg, 182608-3051ff37d73e340024a60c334c7db995.jpg, 182608-dfb59ac22b9cb00fa346d90b5a4e11b9.jpg, 182608-40995ea0d4fd2afa9a347971d16eae73.jpg",top,RTW,,576,720,576,720,CHC23UMH17,False,False,182608-b9d1c3273d07b7cfb1860ae5a60ea5a4.jpg,576,False,720,/az/products/yivli-top-182608,2023,xl,False,XL,Yivli top,1,Premium
2224,38,,Lorena Antoniazzi,/az/brands/lorenaantoniazzi,Lorena Antoniazzi,wom,20,,False,182604,182604-008704aed5d949b0b0329b456f3c6275.jpg,6,"182604-008704aed5d949b0b0329b456f3c6275.jpg, 182604-bd1fdea92c9bf5c57d099a8c66f15d8d.jpg, 182604-af526aa669e9c050606cf5f9f0a70769.jpg, 182604-de10256be7dea7d2268c2f3a4dc9bc2e.jpg, 182604-1b73ec7d31a1e0d40d8a7fda88f30e6c.jpg, 182604-c9ca1c12af7c570e59c8987a241117be.jpg",knitwear,RTW,,332.8,416,332.8,416,P23119GM40A,False,False,182604-bd1fdea92c9bf5c57d099a8c66f15d8d.jpg,332.8,False,416,/az/products/zolaqli-cemper-182604,2023,it,False,IT,Zolaqlı cemper,1,Premium
BI STRCH ZIP PKT PANT,XS,,Michael Kors,/az/brands/michaelkors,Michael Kors,wom,20,,False,182602,182602-35649851c46d9d1d60ca86b8424d55cb.jpg,5,"182602-35649851c46d9d1d60ca86b8424d55cb.jpg, 182602-09b2a3b97abc506afcbb6d4b46b1b1d9.jpg, 182602-01e10a096571b4f1d9a6f0d1d41a6053.jpg, 182602-5f076675df5a923e624f1a5038567d9e.jpg, 182602-1a7668caa338e436f43a8f89ca3cb60d.jpg",pants,RTW,,132,165,132,165,MS330GL8AE,False,False,182602-09b2a3b97abc506afcbb6d4b46b1b1d9.jpg,132,False,165,/az/products/michael-kors-duz-bicimli-salvar-182602,2023,xl,False,XL,Düz biçimli şalvar,1,Premium
MC04G,M,,Guess,/az/brands/guess,GUESS,wom,0,,False,182592,182592-f3f1193b9416bd2b8e3883a9f4ea19bc.jpg,5,"182592-f3f1193b9416bd2b8e3883a9f4ea19bc.jpg, 182592-7f15a2be39d0ba8074b8d24fd96779e9.jpg, 182592-4bb05a99a8549e85cb8d138ef98e3e05.jpg, 182592-146c09c4c3b094ad8d43a9d8d280ba74.jpg, 182592-dcf2223e1ceac758a9cf8be9e295eeb5.jpg",tracksuit,Guess Athleisure,,70,0,70,0,V2RP03,False,False,182592-7f15a2be39d0ba8074b8d24fd96779e9.jpg,70,False,0,/az/products/loqo-ile-idman-uslublu-top-182592,2022,xl,False,XL,Loqo ilə idman üslublu top,1,StockPremium
XKCZH,"M, L",,Gucci,/az/brands/gucci,Gucci,wom,20,,False,182585,182585-ad70ffff12ed56b6d6c3248c1d3e44bc.jpg,2,"182585-ad70ffff12ed56b6d6c3248c1d3e44bc.jpg, 182585-03bcdd67ab84e19cd881fcff48194568.jpg",skirt,WOMENS RTW,,644.8,806,644.8,806,731051,False,False,182585-03bcdd67ab84e19cd881fcff48194568.jpg,644.8,False,806,/az/products/zolaqli-etek-182585,2023,xl,False,XL,Zolaqlı ətək,2,Premium
D4663,"25, 26, 29, 32, 24",,Guess,/az/brands/guess,GUESS,woman,30,,False,182579,182579-5569e335b71cc05bec65de4187f08a6b.jpg,5,"182579-5569e335b71cc05bec65de4187f08a6b.jpg, 182579-4922eab00c66336bc88c784ec238106c.jpg, 182579-cd950f924c3931ecc340acd3ca626589.jpg, 182579-60a70d38c91cf608454d3a46a5b4164a.jpg, 182579-c897bf7ada85b156bc043bdd6f3bcce6.jpg",jeans,,,49,70,49,70,W1RD0M,False,False,182579-4922eab00c66336bc88c784ec238106c.jpg,49,False,70,/az/products/dar-bicimli-denim-etek-182579,2021,denim,True,DENIM,Dar biçimli denim ətək,5,Premium
TJNRZ,XS,,Emporio Armani,/az/brands/emporioarmani,Emporio Armani,wom,20,,False,182577,182577-c1a3299142526ba6f7ff5fe6ed5b2ff9.jpg,5,"182577-c1a3299142526ba6f7ff5fe6ed5b2ff9.jpg, 182577-4f4dc5344e7ef5a2e1d7f2e2b4ab22ea.jpg, 182577-d9c34ab1d145744969cee549cc0a1ee6.jpg, 182577-ca03b823d5a1349d3b8ea4bf071c7571.jpg, 182577-86cf959f4dd6cd1ee37865e6d03fd546.jpg",top,EA7 RTW,,85,85,85,85,3RTH03,False,False,182577-4f4dc5344e7ef5a2e1d7f2e2b4ab22ea.jpg,85,False,85,/az/products/qolsuz-qisaldilmis-top-182577,2023,xl,False,XL,Qolsuz qısaldılmış top,1,Premium
1,M,,Simone Perele,/az/brands/simoneperele,Simone Perele,wom,30,,False,182568,182568-00bbeeed5adc7e0168c2dcf759a26028.jpg,2,"182568-00bbeeed5adc7e0168c2dcf759a26028.jpg, 182568-6cb8b9efe89b17894a440ac5b6265a82.jpg",dress control,,,114.1,163,114.1,163,16R942,False,False,182568-6cb8b9efe89b17894a440ac5b6265a82.jpg,114.1,False,163,/az/products/bej-rengli-gupurlu-penuar-182568,2021,xl,False,XL,Bej rəngli güpürlü penüar,1,Premium
0NAZQ,"L, XL",,Diesel,/az/brands/diesel,Diesel,wom,20,,False,182565,182565-130cd89bba0846629b983aa03cfd82d7.jpg,5,"182565-130cd89bba0846629b983aa03cfd82d7.jpg, 182565-75cded032947e4f38e024d04d68ff639.jpg, 182565-de703f823169f35d927d03989b6f1368.jpg, 182565-1ecb9c9d75d95ca3ae074cced49d6b36.jpg, 182565-5ce063c917fa02306ba5419424b37722.jpg",knitwear,RTW,,128,160,128,160,A09645,False,False,182565-75cded032947e4f38e024d04d68ff639.jpg,128,False,160,/az/products/monoqram-printli-svitsot-182565,2023,,,,Monoqram printli svitşot,2,Premium
KBJP2,"M, L",,Guess,/az/brands/guess,GUESS,wom,20,,False,182554,182554-40ac490cdd4567c74c521279352ef8a6.jpg,5,"182554-40ac490cdd4567c74c521279352ef8a6.jpg, 182554-a20d4fac4105e98a2865db5dc85ba8ff.jpg, 182554-97841e69293257d09c709c2ee6022519.jpg, 182554-59428e56b325c7a49b08287169ba2fb3.jpg, 182554-ef4962bcadee1c6948d26ae1f227301b.jpg",pants,RTW,,102.4,128,102.4,128,W3RB18,False,False,182554-a20d4fac4105e98a2865db5dc85ba8ff.jpg,102.4,False,128,/az/products/kemerli-salvar-182554,2023,xl,False,XL,Kəmərli şalvar,2,Premium
1A06716,42,,Versace,/az/brands/versace,Versace,wom,20,,False,182549,182549-36ff09ee96a87ee2c11c449a3f9b3fcc.jpg,5,"182549-36ff09ee96a87ee2c11c449a3f9b3fcc.jpg, 182549-f2c4b656317947800ccca99ec70f2924.jpg, 182549-8f2d767aedd893545c99ba414fd5214f.jpg, 182549-78bb190883dceeb266253994ea1d729a.jpg, 182549-11237500da5632defd3962dcfa56c10b.jpg",pants,RTW,,904,1130,904,1130,1008222,False,False,182549-f2c4b656317947800ccca99ec70f2924.jpg,904,False,1130,/az/products/enli-bicimli-printli-salvar-182549,2023,it,False,IT,Enli biçimli printli şalvar,1,Premium
1,"44, 46",,Tory Burch,/az/brands/toryburch,Tory Burch,wom,20,,False,182538,t-182538-257270-aa228237da9b87eec459a6720cdf70de.JPG,5,"t-182538-257270-aa228237da9b87eec459a6720cdf70de.JPG, t-182538-257270-1e6d6e7ccb39a63fe4c53499d5e171c6.jpg, t-182538-257270-3063d5a9900feecda7704fa106095428.JPG, t-182538-257270-82ef9e5a638ca67624c3c43164d4eaa0.JPG, t-182538-257270-b31603cf3d0bd90508d776182c5c0b33.jpg",skirt,RTW,t-182538-257270-b31603cf3d0bd90508d776182c5c0b33.jpg,678.4,848,678.4,848,150388-077,False,False,t-182538-257270-1e6d6e7ccb39a63fe4c53499d5e171c6.jpg,678.4,False,848,/az/products/buzmeli-dizaynli-midi-etek-182538,2023,it,False,IT,Büzməli dizaynlı midi ətək,2,Premium
WD8G2,XS,,Guess,/az/brands/guess,GUESS,wom,20,,False,182526,182526-2cd4dbc1357d886a51e7a7cb81501d9a.jpg,5,"182526-2cd4dbc1357d886a51e7a7cb81501d9a.jpg, 182526-b50ab8d2b96161e16df3dbaa616259ba.jpg, 182526-cbadc48e08796553dd57c105813940ef.jpg, 182526-3d15a65ea1b47b84c86040ae07cf9784.jpg, 182526-e0e560b6ef7bdfebcae348d3731f7501.jpg",shirt,Guess Jeans,,48,60,48,60,W2GH44,False,False,182526-b50ab8d2b96161e16df3dbaa616259ba.jpg,48,False,60,/az/products/gupur-yaxali-top-182526,2022,xl,False,XL,Güpur yaxalı top,1,Premium
1,"25, 26, 27, 28, 29, 30",,Re Done,/az/brands/re-done,Re Done,wom,20,,False,182525,182525-2f87917f1fa1c4abb1d0813fb2022bde.jpg,5,"182525-2f87917f1fa1c4abb1d0813fb2022bde.jpg, 182525-b45ef7e366c739a77f33ef95f50b60ea.jpg, 182525-e674ceef2e77503953207d00166b1893.jpg, 182525-62ba404bf32162da5ace342d861826a8.jpg, 182525-9fba14aff8fc416d36b5b4a9832f98a7.jpg",jeans,RTW,,237.6,297,237.6,297,163-03W90UHRS,False,False,182525-b45ef7e366c739a77f33ef95f50b60ea.jpg,237.6,False,297,/az/products/duz-bicimli-denim-salvar-182525,2023,denim,True,DENIM,Düz biçimli denim şalvar,6,Premium
EAST AFRICA,XXS,,Johanna Ortiz,/az/brands/johanna-ortiz,Johanna Ortiz,wom,20,,False,182515,182515-4c2dfe1975505365a9a73ed791ff7f63.jpg,5,"182515-4c2dfe1975505365a9a73ed791ff7f63.jpg, 182515-3ebbe5000f491acbfc23c9047f3a33ad.jpg, 182515-4666bcb0be974b13bf960d05a0a057fb.jpg, 182515-001e136405ac96d93cdbd647b82c7a3d.jpg, 182515-962d41d4f38280bcd980b4ea6a23e5a0.jpg",top,RTW,,394.4,493,394.4,493,PT01073,False,False,182515-3ebbe5000f491acbfc23c9047f3a33ad.jpg,394.4,False,493,/az/products/east-africa-qisa-topu-182515,2023,xl,False,XL,East Africa qısa topu,1,Premium
1,S,,Diane Von Furstenberg,/az/brands/dianevonfurstenberg,Diane von Furstenberg,wom,20,,False,182510,182510-88e98746593d3878fa2136e6d225dd94.jpg,5,"182510-88e98746593d3878fa2136e6d225dd94.jpg, 182510-8f2a652451ad7ee25c86394c08c6272d.jpg, 182510-fb5aa74cda4ba09ae45e35a0f91286f9.jpg, 182510-0214411d0825358cdc2cdb4a64efc12f.jpg, 182510-489515d5028c35769a47920c6d446c2f.jpg",blouse,RTW,,208.8,261,208.8,261,DVFBL1R003,False,False,182510-8f2a652451ad7ee25c86394c08c6272d.jpg,208.8,False,261,/az/products/new-freddy-bluz-182510,2023,xl,False,XL,New Freddy bluz,1,Premium
SCS015,42,,Altuzarra,/az/brands/altuzarra,Altuzarra,wom,20,,False,182505,182505-f02d4257ea00a6c6e8be48f467e7af49.jpg,5,"182505-f02d4257ea00a6c6e8be48f467e7af49.jpg, 182505-e591a203702930ac2ca6d036c26d23e7.jpg, 182505-fe7a8eff6c7be94985870279e7a91670.jpg, 182505-a8b3c1b088a67c75c72d50a7c2169df5.jpg, 182505-e8857f7b77e922e7b4727f8891a96b00.jpg",top,RTW,,528.8,661,528.8,661,S223-4002,False,False,182505-e591a203702930ac2ca6d036c26d23e7.jpg,528.8,False,661,/az/products/ipek-qolsuz-top-182505,2023,it,False,IT,İpək qolsuz top,1,Premium
KALQ0,XL,,Guess,/az/brands/guess,GUESS,wom,20,,False,182503,182503-21b49d80d7e24b5bc018e0f37174d9a7.jpg,4,"182503-21b49d80d7e24b5bc018e0f37174d9a7.jpg, 182503-952c9938f978f8be9ee85a47910b059c.jpg, 182503-6de8aac2ce5eb7eefa6131b6cd236f69.jpg, 182503-55cd17b4aea3e6fc72a9b35e44a4a377.jpg",top,RTW,,65,65,65,65,W3GP16,False,False,182503-952c9938f978f8be9ee85a47910b059c.jpg,65,False,65,/az/products/guess-pambiq-crop-top-182503,2023,xl,False,XL,Pambıq crop top,1,Premium
E23TOPAZE,"36, 38",,Sandro,/az/brands/sandro,Sandro,wom,20,,False,182501,182501-d37a16b5a8cf2ed9281b02d988355f38.jpg,5,"182501-d37a16b5a8cf2ed9281b02d988355f38.jpg, 182501-e1b97a7bd32d1b6e7ba3b772c4786bb9.jpg, 182501-c5f8c1f29934313621fca24d4257934e.jpg, 182501-be01c8d66b58a8807e28938da4eac671.jpg, 182501-93b1c0ad7930d7152c4e82b43680cd01.jpg",dress,RTW,,286.4,358,286.4,358,SFPRO02896,False,False,182501-e1b97a7bd32d1b6e7ba3b772c4786bb9.jpg,286.4,False,358,/az/products/v-yaxali-midi-don-182501,2023,it,False,IT,V-yaxalı midi don,2,Premium
TOYELA,42,,Isabel Marant,/az/brands/isabelmarant,Isabel Marant,wom,20,,False,182493,182493-01f2ea5202d2134695d0a036fa2aba29.jpg,5,"182493-01f2ea5202d2134695d0a036fa2aba29.jpg, 182493-513177794aed43822076714cdbfb3285.jpg, 182493-feaa3479713f7d6c6f51e24d6b060d9a.jpg, 182493-2aaf207feba7f771ebcda0c3760dfa38.jpg, 182493-8815f50845e1936927292082b465f935.jpg",top,RTW,,450.4,563,450.4,563,23PHT0083FA-A1J37I,False,False,182493-513177794aed43822076714cdbfb3285.jpg,450.4,False,563,/az/products/gupurlu-uzunqol-top-182493,2023,it,False,IT,Güpürlü uzunqol top,1,Premium
A9C0,"44, 38, 42",,Patrizia Pepe,/az/brands/patrizia-pepe,Patrizia Pepe,wom,20,,False,182490,182490-edfc2265d729e20c81af8bb0ba839676.jpg,5,"182490-edfc2265d729e20c81af8bb0ba839676.jpg, 182490-642ccaf3dd7454aebfbd0b06abb5dc77.jpg, 182490-b0c8e108ffe042cf26647c7f9c41ec81.jpg, 182490-8745c6aed0c19c67244d6b96ef9370c9.jpg, 182490-0b32a5a970bdad25b3cd8e1695cdfec0.jpg",trousers,RTW,,160,200,160,200,2P1305,False,False,182490-642ccaf3dd7454aebfbd0b06abb5dc77.jpg,160,False,200,/az/products/gul-printli-salvar-182490,2022,it,False,IT,Gül printli şalvar,3,Premium
YARA,"8, M, M",,Saloni,/az/brands/saloni,Saloni,wom,20,,False,182484,182484-27ac92c8053abf7233991b0f048c436f.jpg,4,"182484-27ac92c8053abf7233991b0f048c436f.jpg, 182484-88d711581e8616ad089444337747c7ce.jpg, 182484-ea3054d6af932a89a19b4367dbd0584e.jpg, 182484-693ac8bc3ce12d37b43cdefa15a73f72.jpg",dress,RTW,,622.4,778,622.4,778,10409-1810,False,False,182484-88d711581e8616ad089444337747c7ce.jpg,622.4,False,778,/az/products/printli-midi-don-182484,2023,xl,False,XL,Printli midi don,3,Premium
1,2,,Ermanno Scervino,/az/brands/ermannoscervino,Ermanno Scervino,wom,20,,False,182476,182476-0474c6776e839bb2892bdf4d18b9cfba.jpg,3,"182476-0474c6776e839bb2892bdf4d18b9cfba.jpg, 182476-8cea9965b5f28b1f1d29c71d262826ac.jpg, 182476-a1cfdfee4bf6f428de84b84ab478751a.jpg",bra swimwear,Lingerie,,192.8,241,192.8,241,D424Y327CZWZ,False,False,182476-8cea9965b5f28b1f1d29c71d262826ac.jpg,192.8,False,241,/az/products/naxisli-bikini-top-182476,2023,xl,False,XL,Naxışlı bikini top,1,Premium
8372,2XL,,Ralph Lauren,/az/brands/ralphlauren,Ralph Lauren,man,30,,False,182475,182475-cd36ef7a5e0d3385857ef21aa318514d.jpg,5,"182475-cd36ef7a5e0d3385857ef21aa318514d.jpg, 182475-8b302f3eeae5c430e67a57ab0d131081.jpg, 182475-cfe84ebec1b5dfa9533b309d63863151.jpg, 182475-68baa8e58bb7559759e6bf07dbae8c32.jpg, 182475-0181eba2a08f56a74eb5a335540b5c41.jpg",t-shirt,,,128.1,183,128.1,183,71082,False,False,182475-8b302f3eeae5c430e67a57ab0d131081.jpg,128.1,False,183,/az/products/loqo-naxisli-idman-uslublu-kardiqan-182475,2021,xl,False,XL,Loqo naxışlı idman üslublu kardıqan,1,Premium
TJNRZ,"XS, S, M",,Emporio Armani,/az/brands/emporioarmani,Emporio Armani,wom,20,,False,182473,182473-8471df197d6312394711e6333e4df095.jpg,5,"182473-8471df197d6312394711e6333e4df095.jpg, 182473-5127c5ed26d3b51617ca9b37a113ef4a.jpg, 182473-59caa2a0bf2c7a89a45f71e672231cc9.jpg, 182473-2938b485546d01921373fe4ce6a77931.jpg, 182473-e9ff14cc1a434fe1451b8d4aa3ba1f56.jpg",leggings,EA7 RTW,,88,110,88,110,3RTP52,False,False,182473-5127c5ed26d3b51617ca9b37a113ef4a.jpg,88,False,110,/az/products/loqo-printli-legins-182473,2023,xl,False,XL,Loqo printli legins,3,Premium
QEAAA,44,,McQueen,/az/brands/alexandermcqueen,Alexander McQueen,wom,20,,False,182471,182471-16aa23eab03f8179be9233cc80ba04dd.jpg,5,"182471-16aa23eab03f8179be9233cc80ba04dd.jpg, 182471-fe17d504e5b73afe722843fd0c667c79.jpg, 182471-a9f0acf11cba25cf6d7bd8472b9e9315.jpg, 182471-a842bdafa0c4f03b162fa1f6b090c524.jpg, 182471-7229c46ac61d321c20f835adbd183ff4.jpg",trousers,WOMEN'S RTW,,482.4,603,482.4,603,585076,False,False,182471-fe17d504e5b73afe722843fd0c667c79.jpg,482.4,False,603,/az/products/duz-bicimli-klassik-salvar-182471,2023,it,False,IT,Düz biçimli klassik şalvar,1,Premium
